"Stakeholder","Province","District","Product","Reporting_Month","Reporting_Year","Health_Facility","opening_balance","received_balance","issue_balance","closing_balance","adjustment_positive","adjustment_negative","avg_consumption","new","old","reporting_date","created_date","last_update","ip_address"
"PPHI","Sindh","Badin","ECP","3","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","Copper-T-380A","3","2017","BHU Yousuf Shah","8","0","0","8","0","0","1","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","Multiload","3","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","2-Month Inj","3","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","3-Month Inj","3","2017","BHU Yousuf Shah","31","0","17","13","0","1","13","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","Implanon","3","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","Jadelle","3","2017","BHU Yousuf Shah","4","0","1","2","0","1","3","","","1-3-2017","10-4-2017 22:29:20","10-4-2017 22:29:20","119.154.244.89"
"PPHI","Sindh","Badin","Condom","4","2017","BHU Yousuf Shah","30","100","90","40","0","0","83","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","POP","4","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","COC","4","2017","BHU Yousuf Shah","17","30","24","23","0","0","30","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","ECP","4","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","4","2017","BHU Yousuf Shah","8","0","1","7","0","0","1","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","4","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","4","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","4","2017","BHU Yousuf Shah","13","0","12","1","0","0","13","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","4","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","4","2017","BHU Yousuf Shah","2","0","3","0","1","0","3","","","1-4-2017","14-5-2017 13:05:34","14-5-2017 13:05:34","221.120.204.202"
"PPHI","Sindh","Badin","Condom","5","2017","BHU Yousuf Shah","40","0","40","0","0","0","77","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","POP","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","COC","5","2017","BHU Yousuf Shah","23","30","37","16","0","0","32","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","ECP","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","5","2017","BHU Yousuf Shah","7","0","4","3","0","0","2","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","5","2017","BHU Yousuf Shah","1","0","1","0","0","0","10","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","5","2017","BHU Yousuf Shah","0","0","0","0","0","0","3","","","1-5-2017","6-6-2017 16:30:22","13-7-2017 10:46:11","221.120.204.202"
"PPHI","Sindh","Badin","Condom","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","77","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","POP","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","COC","6","2017","BHU Yousuf Shah","16","50","0","66","0","0","32","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","ECP","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","6","2017","BHU Yousuf Shah","3","0","0","3","0","0","2","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","10","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","6","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","6","2017","BHU Yousuf Shah","0","5","0","5","0","0","3","","","1-6-2017","13-7-2017 20:12:31","13-7-2017 20:14:28","221.120.204.202"
"PPHI","Sindh","Badin","Condom","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","77","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","POP","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","COC","7","2017","BHU Yousuf Shah","66","0","7","59","0","0","23","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","ECP","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","7","2017","BHU Yousuf Shah","3","0","0","3","0","0","2","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","10","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","7","2017","BHU Yousuf Shah","5","0","2","3","0","0","2","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","7","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-7-2017","8-8-2017 12:11:22","8-8-2017 12:11:22","221.120.204.202"
"PPHI","Sindh","Badin","Condom","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","77","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","POP","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","COC","8","2017","BHU Yousuf Shah","59","0","47","12","0","0","30","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","ECP","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","Copper-T-380A","8","2017","BHU Yousuf Shah","3","0","2","1","0","0","2","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","3-Month Inj","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","10","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","Implanon","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","Jadelle","8","2017","BHU Yousuf Shah","3","0","0","0","0","3","2","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","Multiload","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","2-Month Inj","8","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-8-2017","13-9-2017 11:23:16","13-9-2017 11:23:16","104.236.70.228"
"PPHI","Sindh","Badin","Condom","9","2017","BHU Yousuf Shah","0","200","140","60","0","0","90","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","POP","9","2017","BHU Yousuf Shah","0","0","0","0","0","0","9","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","COC","9","2017","BHU Yousuf Shah","12","50","27","33","0","2","27","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","ECP","9","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","Copper-T-380A","9","2017","BHU Yousuf Shah","1","5","1","5","0","0","2","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","3-Month Inj","9","2017","BHU Yousuf Shah","0","30","14","16","0","0","9","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","Implanon","9","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","Jadelle","9","2017","BHU Yousuf Shah","0","5","0","5","0","0","2","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","Multiload","9","2017","BHU Yousuf Shah","0","0","0","0","0","0","0","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","2-Month Inj","9","2017","BHU Yousuf Shah","0","0","0","0","0","0","13","","","1-9-2017","10-10-2017 12:21:23","10-10-2017 12:21:23","175.107.40.96"
"PPHI","Sindh","Badin","Condom","1","2014","BHU Behdmi","1042","0","30","1012","0","0","30","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","POP","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","COC","1","2014","BHU Behdmi","20","0","7","13","0","0","7","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","ECP","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","Copper-T-380A","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","Multiload","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","2-Month Inj","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","3-Month Inj","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","Implanon","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","Jadelle","1","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-1-2014","19-7-2014 10:04:12","19-7-2014 10:04:12","119.157.182.28"
"PPHI","Sindh","Badin","Condom","2","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","POP","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","COC","2","2014","BHU Behdmi","13","3","10","6","0","0","8","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","ECP","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","Copper-T-380A","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","Multiload","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","2-Month Inj","2","2014","BHU Behdmi","0","10","10","0","0","0","10","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","3-Month Inj","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","Implanon","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","Jadelle","2","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-2-2014","16-8-2014 11:32:48","18-8-2014 11:19:17","119.157.157.139"
"PPHI","Sindh","Badin","Condom","3","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","POP","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","COC","3","2014","BHU Behdmi","6","40","7","39","0","0","8","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","ECP","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","Copper-T-380A","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","Multiload","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","2-Month Inj","3","2014","BHU Behdmi","0","20","6","14","0","0","8","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","3-Month Inj","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","Implanon","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","Jadelle","3","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-3-2014","19-8-2014 13:14:51","19-8-2014 13:14:51","119.159.52.108"
"PPHI","Sindh","Badin","Condom","4","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","POP","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","COC","4","2014","BHU Behdmi","39","14","4","49","0","0","7","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","ECP","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","Copper-T-380A","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","Multiload","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","2-Month Inj","4","2014","BHU Behdmi","14","0","4","10","0","0","7","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","3-Month Inj","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","Implanon","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","Jadelle","4","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-4-2014","22-8-2014 11:49:38","22-8-2014 11:49:38","119.159.49.242"
"PPHI","Sindh","Badin","Condom","5","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","POP","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","COC","5","2014","BHU Behdmi","49","0","8","41","0","0","6","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","ECP","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","Copper-T-380A","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","Multiload","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","2-Month Inj","5","2014","BHU Behdmi","10","0","7","3","0","0","6","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","3-Month Inj","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","Implanon","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","Jadelle","5","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-5-2014","26-8-2014 10:36:32","26-8-2014 10:36:32","119.159.5.244"
"PPHI","Sindh","Badin","Condom","6","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","POP","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","COC","6","2014","BHU Behdmi","41","0","5","36","0","0","6","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","ECP","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","Copper-T-380A","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","Multiload","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","2-Month Inj","6","2014","BHU Behdmi","3","0","3","0","0","0","5","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","3-Month Inj","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","Implanon","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","Jadelle","6","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-6-2014","13-10-2014 13:17:58","13-10-2014 13:17:58","119.159.59.157"
"PPHI","Sindh","Badin","Condom","7","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","POP","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","COC","7","2014","BHU Behdmi","36","0","5","31","0","0","6","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","ECP","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","Copper-T-380A","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","Multiload","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","2-Month Inj","7","2014","BHU Behdmi","0","0","0","0","0","0","5","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","3-Month Inj","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","Implanon","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","Jadelle","7","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-7-2014","25-8-2015 16:29:44","25-8-2015 16:29:44","59.103.197.201"
"PPHI","Sindh","Badin","Condom","8","2014","BHU Behdmi","1012","0","0","1012","0","0","30","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","POP","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","COC","8","2014","BHU Behdmi","31","0","0","31","0","0","6","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","ECP","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","Copper-T-380A","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","Multiload","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","2-Month Inj","8","2014","BHU Behdmi","0","0","0","0","0","0","5","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","3-Month Inj","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","Implanon","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
"PPHI","Sindh","Badin","Jadelle","8","2014","BHU Behdmi","0","0","0","0","0","0","0","","","1-8-2014","26-8-2015 13:45:02","26-8-2015 13:45:02","59.103.206.101"
